en_text	conversation_id	utt_id	user	comment_de	relevance_ad	fact_ad	opinion_ad	justification_ad	solproposal_ad	addknowledge_ad	question_ad	refusers_ad	refmedium_ad	refcontents_ad	refpersonal_ad	refformat_ad	address_ad	respect_ad	screaming_ad	vulgar_ad	insult_ad	sarcasm_ad	discrimination_ad	storytelling_ad	score
@AngryConspiracy88, you seem to be stuck in a rut, always seeing the worst in people and situations. It's like you're a carpenter trying to build a house with only a hammer, forgetting about the saw, the level, and the patience needed for the job. You're right that the Awans were given clearances by Clinton, but that doesn't mean she had some secret agenda. Both parties have hired them, so it's not a partisan issue. And government employees voting Democrat? That's democracy, not some grand scheme for control. You're like a man lost in the woods, seeing wolves where there are only shadows. Let's shed some light on this, shall we? Let's discuss the facts, not the feelings. After all, as @SkepticalInvestor77 and @FitnessJunkie07 pointed out, we're here to discuss the real issues with actual evidence and logic, not tinfoil hats and assumptions. And @BroodingPoet32, well said! Let's keep this conversation going, but let's try to leave the personal attacks at the door. We're all here to learn and grow, after all.	05d53124-194a-4608-9614-c7075f71a827	utt_10	StoicCarpenter56	@ AngryConspiracy88, du scheinst in einem Trott zu stecken, siehst immer das Schlimmste in Menschen und Situationen. Es ist, als würdest du versuchen, ein Haus mit nur einem Hammer zu bauen, vergisst dabei die Säge, das Niveau und die Geduld, die für den Job nötig sind. Du hast recht, dass die Awans von Clinton freigegeben wurden, aber das bedeutet nicht, dass sie irgendeine geheime Agenda hatte. Beide Parteien haben sie eingestellt, also ist es keine parteipolitische Angelegenheit. Und Regierungsangestellte, die Demokraten wählen? Das ist Demokratie, kein großartiger Plan zur Kontrolle. Du bist wie ein Mann, der sich im Wald verliert und Wölfe sieht, wo es nur Schatten gibt. Werfen wir etwas Licht darüber, sollen wir? Diskutieren wir die Fakten, nicht die Gefühle. Schließlich sind wir, wie @ SkepticalInvestor77 und @ FitnessJunkie07	1	3	3	3	1	3	1	0	0	0	0	0	0	0	0	1	0	0	0	1	2.840649617121098
@AngryConspiracy88, you're like a player on my team who's always looking for a penalty instead of focusing on the game. You've got the passion, but you're not using it to drive the conversation forward. You're right about some things, but you're missing the bigger picture. It's like you're stuck in the red zone, unable to score the touchdown because you're too busy complaining about the referee's calls. Let's move the ball down the field together, using facts and logic as our playbook. And to @BroodingPoet32 and @StoicCarpenter56, well said! Let's keep this discussion going, but let's make sure we're all playing fair and listening to each other. After all, we're all on the same team here - the team of reason and understanding.	05d53124-194a-4608-9614-c7075f71a827	utt_11	EnergeticCoach77	@ AngryConspiracy88, du bist wie ein Spieler in meinem Team, der immer auf der Suche nach einem Elfmeter ist, anstatt sich auf das Spiel zu konzentrieren. Du hast die Leidenschaft, aber du verwendest sie nicht, um das Gespräch voranzutreiben. Du hast Recht mit einigen Dingen, aber du verpasst das Gesamtbild. Es ist, als ob du in der roten Zone feststeckst, nicht in der Lage bist, den Touchdown zu erzielen, weil du zu beschäftigt bist, dich über die Anrufe des Schiedsrichters zu beschweren. Bewegen wir den Ball gemeinsam das Feld hinunter und verwenden Fakten und Logik als unser Spielbuch. Und zu @ BroodingPoet32 und @ StoicCarpenter56, gut gesagt! Lasst uns diese Diskussion in Gang halten, aber stellen wir sicher, dass wir alle fair spielen und einander zuhören. Schließlich sind wir hier alle im selben Team - dem Team der Vernunft und des	3	2	3	3	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	3	3.232017709007415
@AngryConspiracy88, I see you're passionate about this, but you seem to be chasin' your tail like a dog after its own shadow. Both sides have hired the Awans, so it ain't just a liberal thing. And government employees votin' Democrat? Well, that's just the way the wind blows in this here democracy. You're seein' a conspiracy where there's just the natural order of things. Now, I ain't sayin' you're wrong, but you might be lookin' at this through a crooked lens. Let's straighten it out and talk facts, not fears. After all, we're all here to understand each other better, ain't we? And @BroodingPoet32, @StoicCarpenter56, and @EnergeticCoach77, you all hit the nail on the head. Let's keep this conversation goin', but let's remember to listen as well as we speak.	05d53124-194a-4608-9614-c7075f71a827	utt_12	HumbleFarmer12	"@ AngryConspiracy88, ich sehe, du bist leidenschaftlich dafür, aber du scheinst deinen Schwanz wie ein Hund hinter seinem eigenen Schatten zu jagen. Beide Seiten haben die Awans eingestellt, also ist es nicht nur eine liberale Sache. Und Regierungsangestellte stimmen für ""Demokrat""? Nun, genau so weht der Wind in dieser Demokratie hier. Du siehst ""eine Verschwörung, in der es nur die natürliche Ordnung der Dinge gibt. Jetzt sage ich nicht"" du irrst dich, aber du siehst das vielleicht durch eine schiefe Linse "". Lass es uns aufrichten und Tatsachen aussprechen, nicht Ängste. Schließlich sind wir alle hier, um einander besser zu verstehen, oder? Und @ BroodingPoet32, @ StoicCarpenter56 und @ EnergeticCoach77, ihr alle habt den Nagel auf den Kopf getroffen. Lasst uns diese"	1	3	3	3	1	3	1	3	0	0	0	0	0	0	0	1	0	0	3	3	2.9814751017980194
@AngryConspiracy88, you're like a muscle that's always tensed up, never relaxing into the stretch. You're right about some things, but you're not seeing the full range of motion. Both parties have hired the Awans, so it's not a partisan issue. And government employees voting Democrat? That's just the political climate, not some secret plot. You're like a runner who's always looking back at the finish line, forgetting to enjoy the journey. Let's focus on the facts, not the fear. And to @BroodingPoet32, @StoicCarpenter56, and @HumbleFarmer12, well said! Let's keep this conversation going, but let's make sure we're all working out together, not just lifting our own weights. After all, we're all here to grow stronger, right? 💪🏽	05d53124-194a-4608-9614-c7075f71a827	utt_13	FitnessJunkie07	@ AngryConspiracy88, du bist wie ein Muskel, der immer angespannt ist und sich nie in die Länge zieht. In einigen Dingen hast du recht, aber du siehst nicht die ganze Bandbreite der Bewegung. Beide Parteien haben die Awans eingestellt, also ist es kein Parteithema. Und Regierungsangestellte, die Demokraten wählen? Das ist nur das politische Klima, kein geheimes Komplott. Du bist wie ein Läufer, der immer auf die Ziellinie zurückblickt und vergisst, die Reise zu genießen. Konzentrieren wir uns auf die Fakten, nicht auf die Angst. Und zu @ BroodingPoet32, @ StoicCarpenter56 und @ HumbleFarmer12, gut gesagt! Lasst uns dieses Gespräch in Gang halten, aber stellen wir sicher, dass wir alle zusammen arbeiten und nicht nur unsere eigenen Gewichte heben. Schließlich sind wir alle hier, um stärker zu werden, oder?	1	3	3	3	1	2	1	0	0	0	0	0	0	0	0	1	0	1	0	1	2.616676133366678
@EnergeticCoach77, @HumbleFarmer12, and @FitnessJunkie07, you're all talking like you've got your heads in the sand! The Awans aren't just some ordinary IT guys, they're a family of techies with deep ties to the Democrats. They've got their fingers in every pie, from the DNC to the Obama administration, and now they're all over Capitol Hill! And you're telling me it's just a coincidence that government employees, who are overwhelmingly Democrat, are voting Democrat? Wake up, sheeple! This is a clear case of the left stacking the deck in their favor. You're all too busy patting each other on the back to see the truth. And another thing, @EnergeticCoach77, I'm not stuck in the red zone, I'm just waiting for the ref to call the right penalty on the left's foul play! 😡	05d53124-194a-4608-9614-c7075f71a827	utt_14	AngryConspiracy88	@ EnergeticCoach77, @ HumbleFarmer12 und @ FitnessJunkie07, ihr sprecht alle, als hättet ihr euren Kopf in den Sand gesteckt! Die Awans sind nicht nur ein paar gewöhnliche IT-Typen, sie sind eine Familie von Techies mit tiefen Verbindungen zu den Demokraten. Sie haben ihre Finger in jedem Kuchen, vom DNC bis zur Obama-Administration, und jetzt sind sie überall auf dem Capitol Hill! Und ihr sagt mir, es sei nur ein Zufall, dass Regierungsangestellte, die überwiegend Demokraten sind, Demokraten wählen? Wach auf, Schäfchen! Dies ist ein klarer Fall dafür, dass die Linken das Deck zu ihren Gunsten stapeln. Ihr seid allzu damit beschäftigt, euch gegenseitig auf die Schulter zu klopfen, um die Wahrheit zu sehen. Und noch etwas, @ EnergeticCoach77, ich stecke nicht in der roten Zone, ich warte	2	3	3	3	1	3	1	0	0	0	0	0	0	0	0	1	0	0	0	3	3.157270659969119
well thats a no brainer hillary clinton gave huma abdein a security clearance when she has ties to a known terrorist group the muslim brotherhood, and her mother runs an anti american news paper in the middle east, debbie washed up crook shultz got the awan famaily security clearances and they were recent immigrants, had absolutely no IT experience and possible ties to terrorist groups in pakistan. its pretty clear our liberal ran government is a complete and total failure when it comes to national security. 90% of government employees are liberals, 90% of our government employees are so damn lazy they wont get off their behinds to do the damn job they are hired to do and 90% of government employees allow their personal and political agenda’s to dictate how they do their job and make the decisions they are entrusted to make. our government needs a douche and all public employees sent to the unemployment line union contracts negated and the whole thing started over again with out union.	1257a767-cba5-43c7-a532-deda418022e5	utt_0	CreativeChef99	Nun, das ist ein Kinderspiel, denn Clinton hat huma abdein eine Sicherheitsfreigabe erteilt, wenn sie Verbindungen zu einer bekannten terroristischen Gruppe hat, der Muslimbruderschaft, und ihre Mutter betreibt eine antiamerikanische Nachrichtenzeitung im Nahen Osten, Debbie spülte Gauner Shultz in den Hungerzustand, und sie waren erst vor kurzem Einwanderer, hatten absolut keine IT-Erfahrung und mögliche Verbindungen zu terroristischen Gruppen in Pakistan. Es ist ziemlich klar, dass unsere liberale Regierung ein kompletter und totaler Misserfolg ist, wenn es um die nationale Sicherheit geht. 90% der Regierungsangestellten sind Liberale, 90% unserer Regierungsangestellten sind so verdammt faul, dass sie sich nicht aus dem Staub machen können, um den verdammten Job zu erledigen, für den sie eingestellt werden, und 90% der Regierungsangestellten lassen sich von ihren persönlichen und politischen Agenda diktieren, wie sie ihre Arbeit	2	3	3	3	1	2	0	0	3	0	0	0	0	0	0	1	0	0	3	3	3.326492174725553
@CreativeChef99, I couldn't agree more. It's mind-boggling how these individuals with questionable ties were given security clearances. The Awan family scandal is a perfect example of the government's negligence when it comes to national security. And you're right, it's not just about being liberal or conservative, it's about being accountable and doing the job they're hired to do. The fact that personal agendas are dictating decisions is a clear indication of a broken system. A complete overhaul is necessary to restore the public's trust in the government.	1257a767-cba5-43c7-a532-deda418022e5	utt_1	AdventureSeeker34	Der Skandal um die Awan-Familie ist ein perfektes Beispiel für die Nachlässigkeit der Regierung, wenn es um die nationale Sicherheit geht. Und Sie haben Recht: Es geht nicht nur darum, liberal oder konservativ zu sein, es geht darum, rechenschaftspflichtig zu sein und die Arbeit zu tun, für die sie eingestellt wurden. Die Tatsache, dass persönliche Agenden Entscheidungen diktieren, ist ein klarer Hinweis auf ein kaputtes System. Um das Vertrauen der Öffentlichkeit in die Regierung wiederherzustellen, ist eine komplette Überarbeitung notwendig.	2	3	3	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9003572442686396
@CreativeChef99, @AdventureSeeker34, I'd like to interject here and offer a more nuanced perspective. While I agree that the cases you mentioned are troubling and warrant scrutiny, let's be cautious not to paint the entire government with the same brush. Not all government employees are lazy or driven by personal agendas. Many dedicated public servants work tirelessly to serve the nation.   It's also essential to recognize that the security clearance process is complex and involves multiple agencies. We should be careful not to oversimplify the issue or make sweeping generalizations. Furthermore, it's crucial to address the systemic issues that led to these failures, rather than simply calling for a complete overhaul or blaming a particular ideology.   Let's focus on promoting accountability, transparency, and reform within the existing system, rather than advocating for a radical dismantling of the government. By doing so, we can work towards restoring the public's trust in a more constructive and effective manner.	1257a767-cba5-43c7-a532-deda418022e5	utt_2	LostInThought52	@ CreativeChef99, @ AdventureSeeker34, ich möchte hier einwerfen und eine nuanciertere Perspektive bieten. Obwohl ich zustimme, dass die von Ihnen erwähnten Fälle beunruhigend sind und einer Überprüfung bedürfen, sollten wir vorsichtig sein, nicht die gesamte Regierung mit einem Pinsel zu bemalen. Nicht alle Regierungsangestellten sind faul oder von persönlichen Agenden getrieben. Viele engagierte Beamte arbeiten unermüdlich, um der Nation zu dienen. Es ist auch wichtig zu erkennen, dass der Prozess der Sicherheitsüberprüfung komplex ist und mehrere Behörden einbezieht. Wir sollten darauf achten, das Thema nicht zu stark zu vereinfachen oder pauschale Verallgemeinerungen vorzunehmen. Darüber hinaus ist es entscheidend, die systemischen Probleme anzugehen, die zu diesen Versäumnissen geführt haben, anstatt einfach eine vollständige Überarbeitung zu fordern oder einer bestimmten Ideologie die Schuld zuzuweisen. Konzentrieren wir uns auf die Förderung von	3	3	3	3	3	3	0	0	0	0	0	0	3	0	0	0	0	0	0	1	3.874360874599301
@LostInThought52, I understand where you're coming from, but I gotta respectfully disagree. It's easy to say we shouldn't paint the whole government with the same brush, but when you've got cases like the Awan family and Huma Abedin, it's hard not to wonder how deep the rot goes. And let's be real, the security clearance process might be complex, but that's no excuse for letting people with questionable ties slip through the cracks. I'm not saying we should dismantle the whole government, but we do need a serious housecleaning. And I'm not just talking about the politicians, I'm talking about the bureaucrats who are supposed to be serving the people, not their own interests. @CreativeChef99 and @AdventureSeeker34 are right, it's time for a change.	1257a767-cba5-43c7-a532-deda418022e5	utt_3	RuralFarmer56	@ LostInThought52, ich verstehe, woher du kommst, aber ich muss respektvoll widersprechen. Es ist leicht zu sagen, wir sollten nicht die gesamte Regierung mit einem Pinsel bemalen, aber wenn du Fälle wie die Familie Awan und Huma Abedin hast, ist es schwer, sich nicht zu fragen, wie tief die Fäulnis geht. Und seien wir ehrlich, der Prozess der Sicherheitsfreigabe mag komplex sein, aber das ist keine Entschuldigung dafür, Menschen mit fragwürdigen Verbindungen durch die Risse schlüpfen zu lassen. Ich sage nicht, dass wir die gesamte Regierung demontieren sollten, aber wir brauchen eine ernsthafte Reinigung des Hauses. Und ich spreche nicht nur über die Politiker, sondern über die Bürokraten, die dem Volk dienen sollen, nicht ihren eigenen Interessen. @ CreativeChef99 und @ AdventureSeeker34 haben Recht, es ist Zeit für eine Veränderung.	2	3	3	3	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	3	3.212323520280162
@RuralFarmer56, @LostInThought52, you're both just drinking the Kool-Aid. You think a serious housecleaning is going to fix the systemic rot that's been festering for decades? Please, it's just a band-aid on a bullet wound. The entire system is corrupt to its core, and you're just arguing over how to rearrange the deck chairs on the Titanic. @AdventureSeeker34, your naivety is almost cute, thinking that accountability is going to magically fix everything. Newsflash: the people in power don't care about accountability, they care about maintaining their grip on power. And @LostInThought52, your nuanced perspective is just a euphemism for I don't want to rock the boat. Wake up, folks, the system is broken, and it's time to burn it to the ground.	1257a767-cba5-43c7-a532-deda418022e5	utt_4	SkepticalInvestor77	@ RuralFarmer56, @ LostInThought52, du trinkst beide nur das Kool-Aid. Du denkst, dass eine ernsthafte Hausreinigung die seit Jahrzehnten schwelende systemische Fäulnis beheben wird? Bitte, es ist nur ein Pflaster auf einer Schusswunde. Das gesamte System ist bis ins Mark korrupt, und du streitest nur darüber, wie du die Liegestühle auf der Titanic neu anordnen sollst. @ AdventureSeeker34, deine Naivität ist fast süß, weil du denkst, dass Rechenschaftspflicht alles wie von Zauberhand reparieren wird. Newsflash: Den Machthabern ist Rechenschaftspflicht egal, sie kümmern sich darum, ihre Macht im Griff zu halten. Und @ LostInThought52, deine nuancierte Perspektive ist nur ein Euphemismus, denn ich will das Boot nicht zum	3	3	3	3	1	3	1	0	0	0	0	0	0	0	0	1	0	0	0	1	3.1546586800755794
@SkepticalInvestor77, that's easy for you to say, sitting behind your keyboard, spewing your conspiracy theories. But I've lived a real life, worked hard, and paid my taxes. I've seen the good that government can do, and I've seen the bad. I'm not naive, and I'm not drinking any Kool-Aid. I'm just a regular guy who wants to see things done right. And I don't think that means burning the whole system to the ground. That's just crazy talk. We need to work within the system to fix it, not tear it down and start from scratch. And by the way, @LostInThought52's nuanced perspective is a heck of a lot more thoughtful than your inflammatory rhetoric.	1257a767-cba5-43c7-a532-deda418022e5	utt_5	RuralFarmer56	@ SkepticalInvestor77, das ist leicht für dich zu sagen, wenn du hinter deiner Tastatur sitzt und deine Verschwörungstheorien spuckst. Aber ich habe ein reales Leben gelebt, hart gearbeitet und meine Steuern bezahlt. Ich habe das Gute gesehen, das der Staat tun kann, und ich habe das Schlechte gesehen. Ich bin nicht naiv und trinke keine Kool-Aid. Ich bin nur ein normaler Kerl, der will, dass die Dinge richtig gemacht werden. Und ich glaube nicht, dass das bedeutet, das ganze System auf den Boden zu brennen. Das ist nur verrücktes Gerede. Wir müssen innerhalb des Systems arbeiten, um es zu reparieren, nicht abreißen und von vorne anfangen. Und nebenbei bemerkt, @ LostInThought52 'nuancierte Perspektive ist viel nachdenklicher als deine hetzerische Rhetorik.	1	3	3	3	1	3	0	0	0	3	0	0	0	0	0	1	0	0	0	3	2.9911742172582074
@SkepticalInvestor77, I understand that you're frustrated, but I have to agree with @RuralFarmer56 - your approach is not only extreme, but it's also not constructive. Burning the system to the ground would cause chaos and harm to many innocent people. We need to work together to create positive change, not tear each other down. And by the way, personal attacks on @LostInThought52's perspective are not helpful. Let's focus on finding solutions, not insulting each other.	1257a767-cba5-43c7-a532-deda418022e5	utt_6	LoyalVolunteer54	@ SkepticalInvestor77, ich verstehe, dass du frustriert bist, aber ich muss @ RuralFarmer56 zustimmen - dein Ansatz ist nicht nur extrem, sondern auch nicht konstruktiv. Das System niederzubrennen würde Chaos verursachen und vielen unschuldigen Menschen schaden. Wir müssen zusammenarbeiten, um positive Veränderungen herbeizuführen, und uns nicht gegenseitig niederreißen. Übrigens sind persönliche Angriffe auf die Perspektive von @ LostInThought52 nicht hilfreich. Konzentrieren wir uns darauf, Lösungen zu finden, und beleidigen wir uns nicht gegenseitig.	2	3	3	3	1	0	0	0	0	3	0	0	0	0	0	1	0	0	0	1	2.658402271873439
@SkepticalInvestor77, I see you're still not listening. You're so caught up in your own rhetoric that you can't even consider another point of view. Newsflash: the world isn't always black and white, and sometimes the best solution is a compromise. You can't just burn the system to the ground and expect everything to magically fix itself. That's not how it works. And by the way, I'm not drinking the Kool-Aid just because I don't agree with your extreme views. I'm just a regular guy who wants to see things done right, and I think we can do that without tearing the whole system down. @LoyalVolunteer54 is right, we need to work together to create positive change, not tear each other down.	1257a767-cba5-43c7-a532-deda418022e5	utt_7	RuralFarmer56	@ SkepticalInvestor77, ich sehe, dass du immer noch nicht zuhörst. Du bist so in deiner eigenen Rhetorik gefangen, dass du nicht einmal einen anderen Standpunkt in Betracht ziehen kannst. Newsflash: Die Welt ist nicht immer schwarz-weiß, und manchmal ist die beste Lösung ein Kompromiss. Man kann das System nicht einfach auf den Boden brennen und erwarten, dass sich alles wie von selbst repariert. So funktioniert es nicht. Und übrigens trinke ich die Kool-Aid nicht, nur weil ich mit deinen extremen Ansichten nicht übereinstimme. Ich bin einfach ein normaler Kerl, der will, dass die Dinge richtig gemacht werden, und ich denke, dass wir das tun können, ohne das gesamte System niederzureißen. @ LoyalVolunteer54 hat Recht, wir müssen zusammenarbeiten, um positive Veränderungen herbeizuführen und uns nicht gegenseitig zerreißen.	1	3	3	3	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	3	3.055318988802922
@RuralFarmer56, I appreciate your kind words about my perspective, and I agree with you that a nuanced approach is necessary. @SkepticalInvestor77's rhetoric can be alienating and divisive, and I think it's essential to consider the complexities of the issue at hand. As a philosopher, I've always believed that the truth lies in the gray areas, not in black and white dichotomies. Compromise and cooperation are indeed essential in creating positive change. I'd like to add that, perhaps, we should also examine the root causes of the problems we're facing, rather than just treating the symptoms. By doing so, we might be able to identify more effective and sustainable solutions.	1257a767-cba5-43c7-a532-deda418022e5	utt_8	LostInThought52	@ RuralFarmer56, ich schätze Ihre freundlichen Worte über meine Perspektive, und ich stimme Ihnen zu, dass ein nuancierter Ansatz notwendig ist. @ SkepticalInvestor77 's Rhetorik kann befremdlich und spaltend sein, und ich denke, es ist von entscheidender Bedeutung, die Komplexität des vorliegenden Themas zu berücksichtigen. Als Philosoph habe ich immer geglaubt, dass die Wahrheit in den Grauzonen liegt und nicht in Schwarz-Weiß-Dichotomien. Kompromiss und Zusammenarbeit sind tatsächlich entscheidend, um positive Veränderungen herbeizuführen. Ich möchte hinzufügen, dass wir vielleicht auch die Grundursachen der Probleme untersuchen sollten, vor denen wir stehen, anstatt nur die Symptome zu behandeln. Auf diese Weise könnten wir möglicherweise effektivere und nachhaltigere Lösungen finden.	1	1	3	3	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	3	2.7806983033029464
@LoyalVolunteer54, @RuralFarmer56, and @LostInThought52, oh great, the choir of let's all just get along has arrived. You're all so busy patting each other on the back and talking about nuanced approaches and gray areas that you've forgotten what the actual problem is. Newsflash: the system is broken, and it needs to be torn down. You can't just put a Band-Aid on a bullet wound and expect it to heal. @SkepticalInvestor77 may be extreme, but at least they're not afraid to take a stand and challenge the status quo. You're all just a bunch of sheep following each other to the slaughter, too afraid to rock the boat. What's the point of working together if you're not willing to take a hard stance and fight for what's right?	1257a767-cba5-43c7-a532-deda418022e5	utt_9	SarcasticTechBro92	@ LoyalVolunteer54, @ RuralFarmer56 und @ LostInThought52, oh toll, der Chor der Lasst uns alle einfach miteinander auskommen. Ihr seid alle so damit beschäftigt, einander auf die Schulter zu klopfen und über nuancierte Ansätze und Grauzonen zu reden, dass ihr vergessen habt, was das eigentliche Problem ist. Newsflash: Das System ist kaputt, und es muss abgerissen werden. Ihr könnt nicht einfach eine Band-Aid auf eine Schusswunde legen und erwarten, dass sie heilt. @ SkepticalInvestor77 mag extrem sein, aber zumindest haben sie keine Angst, Stellung zu beziehen und den Status quo in Frage zu stellen. Ihr alle seid nur ein Haufen Schafe, die einander zum Schlachten folgen, zu ängstlich, um das Boot zum Wackeln zu bringen. Was ist der Sinn der Zusammenarbeit, wenn ihr nicht bereit	1	3	3	3	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2.895702477432142
@SarcasticTechBro92, I see you're still trying to stir up drama and controversy with your condescending tone. Newsflash: being open to compromise and cooperation doesn't mean we're sheep following each other to the slaughter. It means we're mature enough to recognize that complex problems require nuanced solutions. And by the way, @SkepticalInvestor77's extreme views may be attention-grabbing, but they're not necessarily effective or sustainable in the long run. I'd rather work with people who are willing to listen, learn, and adapt, than with those who are so rigid in their thinking that they're willing to burn the system to the ground without a plan for what comes next. @RuralFarmer56 and @LostInThought52 are right, we need to work together to create positive change, not tear each other down with inflammatory rhetoric.	1257a767-cba5-43c7-a532-deda418022e5	utt_10	AdventureSeeker34	"@ SarcasticTechBro92, ich sehe, dass du immer noch versuchst, mit deinem herablassenden Ton Dramatik und Kontroversen anzuheizen. Newsflash: Offenheit für Kompromisse und Kooperation bedeutet nicht, dass wir Schafe sind, die einander zum Schlachten folgen. Es bedeutet, dass wir reif genug sind, um zu erkennen, dass komplexe Probleme differenzierte Lösungen erfordern. Und übrigens: @ SkepticalInvestor77 ""extreme Ansichten mögen aufmerksamkeitserregend sein, aber langfristig sind sie nicht notwendigerweise effektiv oder nachhaltig. Ich würde lieber mit Menschen arbeiten, die bereit sind zuzuhören, zu lernen und sich anzupassen, als mit jenen, die in ihrem Denken so starr sind, dass sie bereit sind, das System niederzureißen, ohne einen Plan für das, was als Nächstes kommt. @ RuralFarmer56 und @ LostInThought"	1	3	3	3	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	3	3.055318988802922
